75,1.25,1.75,2,50,50,175,0.5488994332615
45,1,1,1.25,100,75,200,0.0499669147182131
45,1.25,1.5,2,125,200,150,0.00762905426707566
15,1,1.75,1.25,200,175,150,0.0654973402992088
0,2,2,1.25,200,125,150,0.295718635103812
90,1,1.25,2,125,200,75,0.999999999999998
90,1,1.75,1.5,150,50,100,1
60,1.5,1.5,1,50,50,125,0.561450628950239
30,1,1.5,1.5,75,150,100,0.0577961054032131
30,1.75,1.5,2,150,50,125,0.0518638516919579
75,1,1.5,2,175,125,50,0.180330081112777
90,1.75,1.75,1.5,125,200,75,1
90,1.25,1.5,1.5,50,125,75,1
75,2,1,1.25,100,75,125,0.870458697233854
60,1.25,1.5,1.5,50,125,125,0.14333541880516
0,1,1.5,2,175,50,150,0.0741329461843016
15,1.25,1,2,100,200,50,0.325764481644107
90,1.25,2,2,200,200,75,0.999999999999999
60,1,1.25,1,200,150,75,0.210481396521945
0,1.75,1.25,1,75,125,50,0.143343354665394
0,1.75,1.25,1.5,175,200,150,0.0661790546095874
60,1.25,2,2,100,125,150,0.0362764791025978
0,1.75,1.75,1,175,75,50,0.253387606238351
15,1.75,1,2,50,200,50,0.53824549007806
45,1.75,2,1.5,50,200,175,0.244611352264886
60,2,1.25,1,75,200,175,0.240821097226584
60,1.25,1.25,1.25,125,200,125,0.0208752657463892
15,1.25,1.5,1,200,200,125,0.0465390392206447
60,1,1.75,1.75,50,200,200,0.246587643947592
15,1.75,1,1.25,100,150,150,0.322466752332292
30,1,1.75,1.75,125,200,75,0.129724125155754
75,1.75,1,1,200,125,75,0.0658683087094871
60,2,1,1.75,150,175,125,0.354777315889835
75,1.5,1.5,1.5,50,150,200,0.399356027000395
60,1.25,2,1.75,100,75,150,0.224133714647274
45,1.75,1.5,1.5,175,175,200,0.0925087140997375
0,1.75,1.75,1.75,50,150,150,0.0747394670020514
30,1.75,1,1.25,50,50,150,0.185963054729275
15,2,1.25,1.25,200,200,175,0.334357574899996
15,1.5,2,1.25,150,200,150,0.255492330769291
90,2,1,1.5,125,150,175,1
30,2,1.5,1,175,75,175,0.396418704231952
90,1.5,2,1,175,150,75,1
60,1,1,1.25,100,200,100,0.0668750604754436
75,2,1.25,2,100,200,125,0.815732803628794
45,1.5,1.5,2,75,150,125,0.114782667560819
60,2,1.25,1,175,75,50,0.300045228506009
45,1.5,1,1.75,175,50,125,0.323617924228704
15,1.25,1,1.5,200,125,100,0.0715167387415229
75,1.25,1.25,1.25,150,100,50,0.366270099392567
15,1,1,1.75,75,175,200,0.0888631429374549
0,1.5,1.75,1.25,100,75,75,0.0100202212999286
60,1.75,1.75,1.5,75,150,125,0.263062654027397
15,1.75,1.5,2,150,150,75,0.125225471303079
90,2,1,1.25,100,50,150,1
90,1.5,1.75,1.5,200,150,150,1
90,1.5,1,2,125,175,100,1
30,1.75,1,1,200,50,150,0.352220335084423
0,1,1.5,1,100,175,50,0.0620363662821188
90,2,1.25,1,75,125,125,1
30,1.75,1,1.25,175,200,200,0.0992054088426544
90,1.75,1,1,100,100,175,1
90,1.5,1.75,1.75,75,75,175,1
75,1.5,2,1.25,100,175,200,0.665929503630627
30,1.5,2,1.25,200,100,50,0.281270496783218
30,1,1.25,2,200,175,150,0.0167164928655261
75,1.5,1.25,2,150,150,200,0.770846932646107
30,1.25,1.5,1.25,150,125,75,0.0526631443122921
15,1,1,1.75,50,100,75,0.125175943299844
45,1.5,1.75,1.75,175,75,200,0.191847215792622
90,1.75,2,1.75,175,175,125,1
60,1.5,1.75,1.75,125,50,200,0.0581120208677255
45,1.5,1.75,1.5,100,200,200,0.0801291221079063
0,2,1.5,1,100,175,150,0.395338795427084
60,2,1.75,1.25,175,50,100,0.525984147914286
90,1.25,1.25,1,100,125,200,1
0,1.25,1.25,1,50,200,200,0.0813519763620229
45,1.5,1,1.5,150,100,150,0.394341050658739
90,2,1.5,1.75,150,200,50,1
75,1.25,1,1,200,75,75,0.705345033039427
60,1.25,1.25,1,200,50,200,0.42367344033146
60,1,2,1,175,100,200,0.846500498497014
30,1,2,1.25,75,150,125,0.0271378430100522
30,1,1.5,1.25,150,100,50,0.111572790893726
75,1,1.75,1.5,100,150,150,0.474162938887968
75,1,1.75,1.25,150,150,150,0.591788777064963
90,2,1.75,2,50,125,50,1
90,1.5,1.5,1.75,200,150,100,1
45,1.25,1,1.75,75,50,150,0.0160806864972862
45,2,1,1,200,125,125,0.685819096673502
75,1.75,1.75,2,125,50,150,0.442923852407772
60,1,1.75,1,175,175,125,0.273263239749137
60,1.5,1.25,2,125,100,200,0.522715182108508
75,1,1.75,2,150,200,125,0.489379522340985
90,1.75,1.5,2,200,125,75,1
30,1,2,1.75,175,125,100,0.1694015147487
30,1,1.75,2,150,100,150,0.123060882217835
0,2,1,1.5,75,150,150,0.498371840663155
60,1.5,1.75,1,75,100,50,0.300412045853695
0,1.25,1,1.25,100,175,75,0.0558882029900029
45,2,1,2,125,175,75,0.649035807496116
45,1,1.25,1.75,200,125,175,0.00587380227293033
30,1,1.75,1.25,75,50,50,0.116730608043722
60,1.75,1,1.25,125,200,50,0.767553131821909
0,1,2,1,125,125,75,0.151148615937717
0,1.75,2,1.5,175,175,75,0.173046433411591
75,1.5,1.75,1,200,75,175,0.735983752970227
30,1.25,2,2,100,150,125,8.09107023933242e-05
0,1.25,2,1.75,125,75,200,0.0448028060849679
45,2,1.25,1.75,200,125,150,0.506194673812874
75,1.25,1.75,2,175,150,100,0.0281465633217665
15,2,1.25,1.75,200,125,125,0.399566701420783
60,2,1.25,1,125,125,100,0.128581201005437
0,2,1.5,1.75,75,75,150,0.212171607944395
0,1,2,2,150,125,100,0.182115857070334
45,1.5,1.5,1.5,50,50,175,0.0920133630455244
45,2,1.75,1.75,75,125,175,0.271753897983188
60,1,1.75,2,100,75,125,0.208116471502435
75,1.5,2,1.5,175,125,50,0.548382588518381
90,2,1,1.75,100,175,175,1
45,1.25,2,1.25,200,75,150,0.414322880397893
30,1.75,1,1.75,150,175,75,0.192343380428529
75,1,1.5,1.25,125,200,125,0.458602585738156
15,2,2,1.5,175,75,200,0.110807672893317
45,1,1.5,2,100,125,50,0.00278446255705409
0,1.5,2,1,200,175,125,0.408286693932794
0,1,1,2,150,75,75,0.203812914890285
90,1.75,1.5,2,175,50,175,1
75,1.25,1.5,1,125,200,175,0.183566358098177
60,1,1.5,1.25,125,50,200,0.28972772626644
30,1.5,1.25,2,50,50,200,0.0171251313083984
15,1,1.25,1.75,100,125,75,0.0203957424369206
15,1,1,1.25,150,150,50,0.0263957075763639
15,2,2,1,175,75,175,0.215472376776933
45,1,1.5,1.25,75,200,175,0.0127547212857854
60,1.75,1.5,2,175,200,200,0.281630648564986
60,2,1,1.5,75,100,150,0.733993994487827
15,2,2,1.25,200,150,200,0.23333964091079
90,2,1.75,1,75,175,150,1
75,1.25,2,1.75,175,50,75,0.0129415160257938
45,2,1.75,1.5,200,50,200,0.28261434281689
60,1.5,1.75,1,150,200,75,0.403082068632596
30,2,1.75,1.25,175,125,200,0.0889599284488993
15,1.75,1.75,1,200,50,175,0.384963258028676
30,1.75,1.75,1.75,200,100,125,0.147576338693287
75,1.5,2,1.5,150,50,100,0.155437621338437
0,1,1.75,1.5,200,150,50,0.041699273937696
0,1.5,2,1.25,175,150,175,0.0616428032141362
0,1.25,1.75,1.25,175,75,100,0.18215748666604
0,1,1.5,1.75,200,200,75,0.110776350334692
75,1.5,1.25,1.75,50,200,200,0.474035314583169
60,1.75,2,1.5,50,125,200,0.133105423650068
45,1.25,1,1.25,125,75,100,0.166734259200271
0,2,1,1.75,125,175,150,0.0380060944679746
45,2,1,1,125,50,125,0.424166201957544
45,2,1.5,1.5,75,75,100,0.33413948993063
15,1.5,2,1.25,100,125,75,0.130426079968849
45,1,1.5,1.5,150,75,50,0.0920133630455243
30,2,1.5,1.75,125,125,175,0.093337614397579
60,2,1.75,2,200,50,100,0.371895029288
60,1.5,1.5,1,150,50,125,0.406835377526182
0,1.25,1.25,1.75,125,75,100,0.104048575675999
30,1,1,1.5,100,100,150,0.057796105403213
60,1.5,1.75,2,100,150,100,0.0734504014110451
45,1.5,1,1.75,100,150,125,0.597821375075961
75,1.75,1,1,125,200,200,0.960967933542093
60,1.75,1.25,1.75,150,75,150,0.394041594062265
15,1.75,1.75,1.75,175,200,50,0.104858871193189
0,2,1,1.25,75,125,125,0.373664036780536
60,1.75,1,1.75,50,125,125,0.571395101475909
0,1.5,2,1.5,50,100,75,0.0238956471321225
60,1.25,2,1.75,150,150,50,0.013861776103862
90,2,2,1.75,50,50,150,1
60,1.5,1.25,1,75,75,50,0.398144458909898
30,2,1.25,2,200,200,150,0.354668048320064
60,2,1.25,1.75,100,125,125,0.7035673936628
45,1.5,1.75,2,200,100,75,0.0399781569760601
45,1,1.25,1.5,200,150,175,0.00767536288253169
90,2,1.5,1.75,125,50,150,1
30,1.75,1.5,2,75,200,150,0.150252652365378
90,1,1,1,100,50,175,1
90,1.25,1.5,1,75,100,100,1
15,2,1.5,1.5,50,150,100,0.191992282847005
0,1.25,1.75,1.25,175,100,125,0.189390595653245
0,1.75,1.25,1.75,125,200,150,0.0539327865858326
0,1.5,1.5,1.75,75,200,50,0.0136612830290815
0,2,1.25,1.5,100,150,150,0.166095084094735
60,1.5,1.25,2,200,100,175,0.300752188214712
0,1.75,1.5,1.75,100,125,125,0.0619486424787216
30,1.5,1.5,2,75,150,75,0.204269597181524
75,1,1,1,125,100,200,0.399356027000396
0,1,1,2,200,50,75,0.203812914890285
75,2,1.25,1,50,200,150,0.769509276870115
15,2,1.25,2,125,175,200,0.0295238058388782
0,2,1.75,1.25,125,175,175,0.0298987667418465
60,1.5,1.75,1.75,150,50,200,0.0996993139576715
60,1.25,2,1,125,175,100,0.350853749813177
90,1,1.75,1,150,200,50,1
75,1,1.25,1.75,175,200,50,0.0517306068105502
75,1,1.5,1.75,75,100,150,0.300403191965862
15,1.25,1.5,1.25,150,175,200,0.00296902282451392
15,1,1.5,1.5,175,150,75,0.0438350830799345
75,1.5,1.5,2,50,175,75,0.666918636483952
75,1.5,1.5,1.75,100,125,150,0.494859324291849
90,2,1.5,1,100,125,200,1
30,1,1,1.5,100,75,200,0.057796105403213
30,1.25,1.25,1,125,75,150,0.116476775077696
75,1,1.75,1.75,200,200,100,0.560150450999575
30,2,2,1,175,150,100,0.361208155010616
90,1,1,2,175,125,125,1
90,1.25,1.75,1.25,50,50,50,1
30,1.25,1.25,1.75,200,200,200,0.012967452312759
75,1.25,1.25,1.5,75,175,75,0.264666716492309
75,1.25,1.25,1.25,125,200,75,0.356063164464423
0,1.75,1.25,1.25,100,50,175,0.110074265633111
90,1.25,1.75,1,75,75,100,1
45,1,1.5,1.5,50,175,125,0.0920133630455244
75,1.5,1.25,1.75,50,125,175,0.351674024913887
30,1,1,1.5,150,150,75,0.057796105403213
90,1.25,1.25,1.25,175,175,75,1
30,1.25,1,1.25,100,50,175,0.0112970730614857
0,1.75,2,2,150,125,50,0.123174293787013
90,1.75,1.25,2,50,100,100,1
0,1,1.5,2,75,125,150,0.0147053182976578
30,1.75,1,1.75,100,150,75,0.604728457464156
90,1.25,2,2,100,125,150,0.999999999999999
90,2,1.25,1.25,150,125,150,1
60,1.25,1.75,2,100,50,50,0.083692867024126
60,1.75,1.75,2,100,200,100,0.328227169886839
45,1.75,1,1.25,150,200,50,0.175454001392829
30,1.5,1,1,125,100,50,0.354860217202261
30,1.75,1,1,150,50,100,0.128609928355663
60,1.75,1.25,1.5,100,200,150,0.505798687445659
75,1.25,1.75,2,150,175,75,0.170575119968178
75,1,1.75,2,50,175,125,0.586231907087349
75,1.25,1,1.25,125,150,125,0.535763860488299
0,2,1.25,1.75,75,125,150,0.325974190857034
45,1.75,1,1.5,100,75,125,0.474965448234286
0,1,1,1,175,175,100,0.04
45,1.75,1.75,1.5,75,200,175,0.205828595307415
45,1.25,1,1.75,75,150,50,0.25480733735156
90,1.75,1.75,1.25,50,125,75,1
30,1.75,1.75,1.25,75,75,125,0.0267861820830502
0,2,1.25,1.75,50,175,175,0.299635613294533
0,1.75,1,2,200,200,200,0.493319116866922
75,1,2,1.75,175,75,100,0.531556034251683
60,1,1,1.25,175,75,100,0.0668750604754436
0,1,1.25,1.5,150,200,150,0.0369730328492952
0,1.25,1.25,1.75,175,50,150,0.0408577038788975
60,1.75,2,1.5,50,100,200,0.156636888537943
0,1.25,1.25,1.5,200,125,125,0.000626207046895117
75,1.25,1,1.5,125,75,175,0.133249098611485
60,1.25,1,1.25,200,125,200,0.24638825624984
0,2,1,1,200,200,125,0.305397394669694
0,2,2,1.25,50,75,150,0.0130396232475319
90,1,1.25,1.5,200,75,200,1
30,1.5,1.5,1.25,75,100,150,0.00552994457147426
30,2,2,1.5,200,50,150,0.163078994240631
75,1,1.25,1.75,100,175,150,0.0963426513496949
90,1.25,2,2,100,100,150,0.999999999999999
90,1.75,1.25,2,150,75,200,1
75,1,2,1,50,200,75,0.574724393016761
30,1.25,1.25,1,200,100,150,0.143728790215213
0,1.75,2,1,150,50,150,0.444219424566796
75,1.25,1.75,1,75,50,125,0.731023845302213
45,2,1.5,1.75,75,100,200,0.3714746997541
30,1.5,1,1,100,175,200,0.194214733872467
90,2,1.25,2,100,100,100,1
0,1.5,2,1.5,50,125,175,0.014811866389671
45,2,2,2,150,50,125,0.201998505430584
0,1.5,1,1.25,200,125,50,0.0570810126230628
45,1.5,1.75,1.5,125,200,75,0.0511216181258987
0,1.5,2,2,75,175,100,0.04
0,1,1.25,2,150,175,175,0.0831401012537966
0,1.75,1.75,1.75,75,175,175,0.0910024840519896
60,2,1.75,1.25,100,175,125,0.627095164213702
75,1.5,1.5,1.5,125,125,75,0.399356027000395
60,1.75,1.5,1.5,175,125,50,0.178623190584342
90,1,1,1.75,125,50,175,1
30,1.75,1.25,1.75,100,100,150,0.301840399231807
15,1.25,1.75,2,175,200,200,0.145638157835406
90,1.5,1.25,1.25,125,125,50,1
15,1.5,1,1,150,200,125,0.123718714324593
90,1,1.5,1,200,50,175,1
0,1.5,1.75,1,75,150,50,0.070978773786111
90,1.75,1,1,75,125,175,1
0,1.5,1.25,1.5,175,50,100,0.0347276786190403
90,1.5,1.25,1.25,75,150,75,1
45,1.25,1,1,175,175,150,0.0371135702741024
90,1.25,1.75,1.25,50,150,200,1
0,1.75,1.5,2,75,150,125,0.0715885205133796
45,1.25,1.5,1.75,150,50,200,0.0145679803903534
90,1.75,2,1.5,200,100,175,1
45,2,1.75,2,50,150,150,0.258457676415838
60,1.25,2,1.75,125,175,100,0.0245349135885003
60,1.25,1,2,75,50,200,0.137298226234214
45,1,1,1.75,150,75,75,0.21214516651659
60,1.5,1.75,1.25,200,150,100,0.422186883693945
60,2,1.25,1.75,50,150,50,0.645755755358248
90,1.5,2,1,150,50,100,1
0,1.5,1.75,2,125,75,100,0.0162439701284363
15,1.5,1.5,1.5,75,175,200,0.0438350830799345
90,1.75,1,1.25,125,125,150,1
90,1,1.25,1,200,125,75,1
45,1,1.25,1.25,50,100,75,0.0249629346156576
60,1.5,1.5,1.5,100,100,100,0.17657148808284
15,1.5,1.5,2,200,125,200,0.102052924212219
15,1.5,1.75,2,100,75,100,0.0645472346934663
45,1.75,1.5,1.5,175,150,75,0.0925087140997374
30,2,2,2,200,75,125,0.127453855156111
60,1,1.25,1,200,125,50,0.0500426209665519
0,1.25,1.75,1.25,150,175,125,0.0101597296492282
90,2,1,1.75,150,150,175,1
90,2,1.75,2,150,75,200,1
60,1.25,1.5,1.5,50,75,200,0.14333541880516
45,1.5,1,1,150,75,175,0.306977671528135
30,1.25,1.75,2,200,50,75,0.123210664710234
75,1,1.25,1.75,150,175,150,0.096342651349695
60,2,1.25,1.25,125,125,175,0.275765379113689
15,1.75,2,1.75,150,200,50,0.165242537387379
90,1.25,1.25,1.5,200,125,100,1
75,1.25,2,1.5,150,75,175,0.100870961691051
90,1.25,1,1.75,75,125,150,1
75,1.5,1.5,1.5,125,125,50,0.399356027000395
60,1.75,1.5,1.25,50,50,100,0.47450924643314
30,1.25,1.5,1.5,75,125,200,0.0193872571341523
90,1.5,1.25,1.75,100,150,125,1
90,1.75,1.25,2,125,100,50,1
0,1.75,2,1.25,125,75,100,0.273531488256939
0,2,2,1,50,100,75,0.0107158603264499
30,1.25,1.75,1.25,200,100,150,0.247380465282405
75,1.75,2,1.75,125,150,150,0.575535484318437
90,2,1.75,1.25,50,100,200,1
15,1,1.75,1.5,125,100,50,0.113889478647942
60,2,1,1,125,50,75,0.664777635075952
30,1.25,1.75,2,100,150,150,0.00682183415789402
90,2,1.5,1.75,50,125,175,1
75,1,1,1.5,100,75,200,0.399356027000395
75,2,1.5,1.25,50,50,200,0.777038540796812
45,1,2,1.25,125,200,75,0.373270954570544
30,2,1,1.25,50,100,200,0.366058594589063
15,1.5,1.5,1.25,150,100,200,0.0724381528523234
0,2,1.5,1,100,175,100,0.410996720376425
90,1.5,1.75,1.5,50,100,50,1
75,1.25,1.75,1.25,100,175,150,0.102783104026225
90,2,1.25,1,100,200,200,1
90,1,1.5,1.75,75,175,200,1
45,1.5,1,1.25,75,75,200,0.120571273972013
75,1.25,1.25,1,100,150,100,0.621164858553045
90,1.5,1.75,1.25,125,75,150,1
75,1,2,1.25,200,125,200,0.605285595530078
15,1.5,1,2,150,50,175,0.22016052647767
45,1.5,1,2,75,50,75,0.114875134115501
0,2,1.75,1.5,75,100,200,0.133397764103872
90,2,1.75,1.5,150,150,150,1
60,1,1,2,125,150,75,0.46622842079988
15,1.5,2,2,75,75,150,0.00723123558113014
60,2,1,2,200,175,150,0.765576401674724
60,2,1,1.5,150,75,100,0.222666173046411
30,1.75,2,1.25,150,125,125,0.171230366513193
0,2,1.75,1,200,125,175,0.386648982888333
60,1.75,1.5,1.5,200,175,150,0.19744605312016
45,1.5,2,2,50,125,150,0.039902824900768
75,1.75,1.75,2,100,175,100,0.299814686238951
45,1.5,1,1.75,50,125,150,0.26244924005912
75,1.25,1.75,1.25,175,150,200,0.330288372743141
45,1.25,1.5,1.75,200,200,175,0.0457324280243527
45,1.25,1.75,1.25,50,125,200,0.0532832256606249
90,2,1.75,2,50,200,50,1
30,1.25,2,2,50,175,175,0.203397469209627
0,1.25,2,1,200,125,200,0.0252997368342074
0,1.5,2,2,175,100,75,0.127957902024047
75,2,1.5,1.75,125,200,75,0.375789331294949
